Ocupacao, Tempo\n
0.800, 0.01987
0.700, 0.01987
0.800, 0.01987
0.900, 0.01987
1.000, 0.01987
0.900, 0.01987
0.800, 0.01988
0.900, 0.01988
1.000, 0.01988
0.900, 0.01990
1.000, 0.01993
0.900, 0.01994
1.000, 0.01997
0.900, 0.01999
1.000, 0.02002
0.900, 0.02002
1.000, 0.02005
0.900, 0.02006
1.000, 0.02008
0.900, 0.02010
1.000, 0.02013
0.900, 0.02014
1.000, 0.02018
0.900, 0.02018
1.000, 0.02021
0.900, 0.02022
1.000, 0.02026
0.900, 0.02026
0.800, 0.02029
0.700, 0.02029
0.800, 0.02029
0.900, 0.02029
1.000, 0.02029
0.900, 0.02029
0.800, 0.02029
0.700, 0.02029
0.600, 0.02030
0.500, 0.02030
0.400, 0.02030
0.300, 0.02030
0.200, 0.02030
0.100, 0.02030
0.000, 0.02030
0.100, 0.02031
0.200, 0.02031
0.300, 0.02031
0.400, 0.02031
0.500, 0.02031
0.600, 0.02031
0.700, 0.02031
0.800, 0.02031
0.900, 0.02031
1.000, 0.02031
0.900, 0.02031
0.800, 0.02031
0.700, 0.02031
0.600, 0.02032
0.700, 0.02032
0.800, 0.02032
0.900, 0.02032
1.000, 0.02033
0.900, 0.02033
0.800, 0.02033
0.700, 0.02033
0.800, 0.02033
0.900, 0.02033
1.000, 0.02033
0.900, 0.02033
0.800, 0.02036
0.700, 0.02036
0.600, 0.02036
0.500, 0.02036
0.400, 0.02037
0.500, 0.02037
0.600, 0.02037
0.700, 0.02037
0.600, 0.02037
0.700, 0.02037
0.800, 0.02037
0.900, 0.02037
1.000, 0.02037
0.900, 0.02037
0.800, 0.02037
0.700, 0.02037
0.800, 0.02037
0.900, 0.02037
1.000, 0.02038
0.900, 0.02038
0.800, 0.02040
0.700, 0.02040
0.600, 0.02040
0.500, 0.02040
0.400, 0.02040
0.300, 0.02040
0.400, 0.02040
0.500, 0.02040
0.600, 0.02040
0.700, 0.02040
0.800, 0.02040
0.900, 0.02040
0.800, 0.02041
0.900, 0.02041
1.000, 0.02041
0.900, 0.02041
1.000, 0.02041
0.900, 0.02041
0.800, 0.02042
0.900, 0.02042
0.800, 0.02042
0.900, 0.02042
1.000, 0.02042
0.900, 0.02042
1.000, 0.02045
0.900, 0.02046
1.000, 0.02049
0.900, 0.02050
1.000, 0.02053
0.900, 0.02054
1.000, 0.02057
0.900, 0.02058
1.000, 0.02061
0.900, 0.02063
1.000, 0.02066
0.900, 0.02067
1.000, 0.02071
0.900, 0.02071
1.000, 0.02071
0.900, 0.02072
1.000, 0.02075
0.900, 0.02076
1.000, 0.02079
0.900, 0.02080
1.000, 0.02083
0.900, 0.02083
1.000, 0.02087
0.900, 0.02088
1.000, 0.02090
0.900, 0.02092
1.000, 0.02095
0.900, 0.02096
1.000, 0.02099
0.900, 0.02101
1.000, 0.02104
0.900, 0.02105
1.000, 0.02108
0.900, 0.02109
0.800, 0.02112
0.700, 0.02112
0.600, 0.02112
0.700, 0.02112
0.800, 0.02112
0.900, 0.02112
0.800, 0.02112
0.900, 0.02113
1.000, 0.02113
0.900, 0.02113
0.800, 0.02115
0.700, 0.02116
0.800, 0.02116
0.900, 0.02116
1.000, 0.02116
0.900, 0.02118
1.000, 0.02121
0.900, 0.02122
1.000, 0.02125
0.900, 0.02127
0.800, 0.02130
0.900, 0.02130
1.000, 0.02130
0.900, 0.02133
0.800, 0.02136
0.700, 0.02136
0.800, 0.02136
0.900, 0.02136
0.800, 0.02136
0.900, 0.02136
1.000, 0.02136
0.900, 0.02136
1.000, 0.02139
0.900, 0.02143
1.000, 0.02146
0.900, 0.02148
1.000, 0.02151
0.900, 0.02152
1.000, 0.02155
0.900, 0.02157
0.800, 0.02159
0.700, 0.02159
0.600, 0.02160
0.700, 0.02160
0.800, 0.02160
0.900, 0.02160
1.000, 0.02160
0.900, 0.02160
0.800, 0.02160
0.700, 0.02160
0.800, 0.02162
0.900, 0.02162
1.000, 0.02162
0.900, 0.02163
1.000, 0.02166
0.900, 0.02167
0.800, 0.02170
0.700, 0.02170
0.800, 0.02170
0.900, 0.02170
1.000, 0.02170
0.900, 0.02170
1.000, 0.02171
0.900, 0.02173
1.000, 0.02176
0.900, 0.02179
0.800, 0.02181
0.900, 0.02182
1.000, 0.02182
0.900, 0.02182
1.000, 0.02182
0.900, 0.02182
1.000, 0.02185
0.900, 0.02187
1.000, 0.02189
0.900, 0.02190
1.000, 0.02193
0.900, 0.02194
1.000, 0.02197
0.900, 0.02199
1.000, 0.02202
0.900, 0.02204
1.000, 0.02207
0.900, 0.02208
1.000, 0.02211
0.900, 0.02213
1.000, 0.02216
0.900, 0.02217
1.000, 0.02220
0.900, 0.02222
1.000, 0.02225
0.900, 0.02227
1.000, 0.02230
0.900, 0.02231
1.000, 0.02234
0.900, 0.02235
0.800, 0.02238
0.700, 0.02238
0.800, 0.02238
0.900, 0.02238
1.000, 0.02238
0.900, 0.02240
1.000, 0.02243
0.900, 0.02245
1.000, 0.02248
0.900, 0.02251
1.000, 0.02254
0.900, 0.02256
1.000, 0.02259
0.900, 0.02260
1.000, 0.02264
0.900, 0.02265
1.000, 0.02268
0.900, 0.02269
1.000, 0.02272
0.900, 0.02274
1.000, 0.02277
0.900, 0.02279
1.000, 0.02282
0.900, 0.02283
1.000, 0.02287
0.900, 0.02288
0.800, 0.02291
0.900, 0.02291
0.800, 0.02291
0.900, 0.02291
1.000, 0.02291
0.900, 0.02294
1.000, 0.02297
0.900, 0.02298
1.000, 0.02302
0.900, 0.02303
1.000, 0.02307
0.900, 0.02308
1.000, 0.02310
0.900, 0.02312
1.000, 0.02315
0.900, 0.02317
1.000, 0.02321
0.900, 0.02322
0.800, 0.02324
0.700, 0.02325
0.600, 0.02325
0.700, 0.02325
0.600, 0.02325
0.700, 0.02325
0.800, 0.02325
0.900, 0.02325
1.000, 0.02325
0.900, 0.02328
1.000, 0.02331
0.900, 0.02332
1.000, 0.02336
0.900, 0.02338
1.000, 0.02341
0.900, 0.02342
1.000, 0.02345
0.900, 0.02346
1.000, 0.02349
0.900, 0.02351
0.800, 0.02353
0.700, 0.02353
0.800, 0.02354
0.900, 0.02354
0.800, 0.02354
0.900, 0.02354
1.000, 0.02354
0.900, 0.02357
0.800, 0.02359
0.700, 0.02360
0.600, 0.02360
0.500, 0.02360
0.400, 0.02360
0.500, 0.02360
0.600, 0.02360
0.700, 0.02360
0.600, 0.02360
0.700, 0.02360
0.800, 0.02360
0.900, 0.02360
1.000, 0.02360
0.900, 0.02362
1.000, 0.02366
0.900, 0.02367
1.000, 0.02370
0.900, 0.02372
1.000, 0.02374
0.900, 0.02376
1.000, 0.02379
0.900, 0.02381
1.000, 0.02384
0.900, 0.02385
1.000, 0.02388
0.900, 0.02390
1.000, 0.02393
0.900, 0.02395
1.000, 0.02398
0.900, 0.02399
1.000, 0.02403
0.900, 0.02404
1.000, 0.02408
0.900, 0.02409
1.000, 0.02412
0.900, 0.02413
0.800, 0.02415
0.700, 0.02416
0.600, 0.02416
0.500, 0.02416
0.400, 0.02416
0.500, 0.02416
0.600, 0.02416
0.700, 0.02416
0.800, 0.02416
0.900, 0.02416
0.800, 0.02416
0.900, 0.02416
1.000, 0.02416
0.900, 0.02416
1.000, 0.02418
0.900, 0.02419
1.000, 0.02422
0.900, 0.02423
1.000, 0.02426
0.900, 0.02428
1.000, 0.02431
0.900, 0.02432
1.000, 0.02436
0.900, 0.02438
1.000, 0.02441
0.900, 0.02442
1.000, 0.02445
0.900, 0.02446
1.000, 0.02449
0.900, 0.02451
1.000, 0.02454
0.900, 0.02455
0.800, 0.02457
0.700, 0.02457
0.800, 0.02458
0.900, 0.02458
1.000, 0.02458
0.900, 0.02458
0.800, 0.02461
0.700, 0.02461
0.600, 0.02461
0.500, 0.02461
0.400, 0.02461
0.500, 0.02461
0.600, 0.02461
0.700, 0.02461
0.800, 0.02461
0.900, 0.02461
1.000, 0.02461
0.900, 0.02461
1.000, 0.02462
0.900, 0.02462
1.000, 0.02465
0.900, 0.02466
1.000, 0.02469
0.900, 0.02470
1.000, 0.02473
0.900, 0.02474
1.000, 0.02477
0.900, 0.02478
1.000, 0.02481
0.900, 0.02482
1.000, 0.02485
0.900, 0.02487
1.000, 0.02489
0.900, 0.02491
1.000, 0.02494
0.900, 0.02496
1.000, 0.02499
0.900, 0.02500
0.800, 0.02502
0.700, 0.02502
0.600, 0.02502
0.500, 0.02503
0.400, 0.02503
0.300, 0.02503
0.200, 0.02503
0.300, 0.02503
0.400, 0.02503
0.500, 0.02504
0.600, 0.02504
0.700, 0.02504
0.800, 0.02504
0.900, 0.02504
1.000, 0.02504
0.900, 0.02507
1.000, 0.02510
0.900, 0.02511
1.000, 0.02514
0.900, 0.02515
0.800, 0.02517
0.700, 0.02517
0.600, 0.02517
0.500, 0.02518
0.600, 0.02518
0.500, 0.02518
0.600, 0.02518
0.700, 0.02518
0.800, 0.02518
0.900, 0.02518
1.000, 0.02518
0.900, 0.02518
0.800, 0.02518
0.700, 0.02519
0.800, 0.02519
0.900, 0.02519
1.000, 0.02519
0.900, 0.02519
1.000, 0.02522
0.900, 0.02523
0.800, 0.02526
0.700, 0.02526
0.600, 0.02526
0.700, 0.02526
0.800, 0.02526
0.900, 0.02526
0.800, 0.02526
0.900, 0.02526
1.000, 0.02526
0.900, 0.02527
1.000, 0.02530
0.900, 0.02530
0.800, 0.02532
0.700, 0.02532
0.600, 0.02533
0.500, 0.02533
0.600, 0.02533
0.500, 0.02533
0.600, 0.02533
0.700, 0.02533
0.800, 0.02533
0.900, 0.02533
1.000, 0.02533
0.900, 0.02533
1.000, 0.02533
0.900, 0.02534
1.000, 0.02536
0.900, 0.02538
1.000, 0.02542
0.900, 0.02542
1.000, 0.02545
0.900, 0.02547
0.800, 0.02549
0.700, 0.02549
0.800, 0.02550
0.900, 0.02550
1.000, 0.02550
0.900, 0.02552
1.000, 0.02555
0.900, 0.02556
1.000, 0.02559
0.900, 0.02560
1.000, 0.02564
0.900, 0.02566
1.000, 0.02569
0.900, 0.02571
1.000, 0.02574
0.900, 0.02575
1.000, 0.02578
0.900, 0.02579
1.000, 0.02582
